Rounded_Latitude,Rounded_Longitude,Month_Segment,Count
40.5427,-74.1445,Jan-Feb,1
40.5428,-74.1749,Jan-Feb,1
40.5429,-74.1943,Jan-Feb,1
40.5429,-74.1847,Nov-Dec,1
40.5429,-74.158,May-Jun,3
40.543,-74.1421,May-Jun,1
40.5431,-74.2136,Nov-Dec,1
40.5431,-74.2059,Jan-Feb,1
40.5431,-74.1812,Mar-Apr,1
40.5432,-74.2048,Jan-Feb,1
40.5432,-74.1738,Mar-Apr,1
40.5432,-74.1617,Jan-Feb,1
40.5432,-74.1617,May-Jun,1
40.5433,-74.1973,May-Jun,2
40.5433,-74.1759,May-Jun,1
40.5433,-74.1724,May-Jun,1
40.5433,-74.1685,Mar-Apr,3
40.5433,-74.1685,May-Jun,1
40.5433,-74.1643,Mar-Apr,1
40.5433,-74.1573,May-Jun,1
40.5434,-74.1656,May-Jun,1
40.5434,-74.1486,Mar-Apr,3
40.5434,-74.1486,May-Jun,1
40.5434,-74.1438,Mar-Apr,1
40.5435,-74.1447,Jan-Feb,1
40.5435,-74.1447,Mar-Apr,1
40.5436,-74.196,Jan-Feb,1
40.5437,-74.1566,Mar-Apr,1
40.5437,-74.1469,Jan-Feb,1
40.5437,-74.1469,May-Jun,1
40.5437,-74.1421,Jan-Feb,2
40.5438,-74.1691,Jan-Feb,1
40.5438,-74.1691,Mar-Apr,3
40.5439,-74.1637,Mar-Apr,1
40.5439,-74.1637,May-Jun,1
40.5439,-74.1444,May-Jun,1
40.544,-74.1963,May-Jun,1
40.544,-74.1492,Jan-Feb,1
40.544,-74.1492,Mar-Apr,2
40.5441,-74.211,Mar-Apr,1
40.5441,-74.211,May-Jun,1
40.5441,-74.1651,May-Jun,1
40.5441,-74.1427,Mar-Apr,1
40.5442,-74.21,Jan-Feb,1
40.5443,-74.2328,Mar-Apr,2
40.5443,-74.2328,May-Jun,1
40.5443,-74.219,Jan-Feb,1
40.5443,-74.1979,Jan-Feb,1
40.5443,-74.1979,Mar-Apr,2
40.5443,-74.1959,Mar-Apr,1
40.5443,-74.1905,May-Jun,1
40.5443,-74.1668,Mar-Apr,1
40.5443,-74.1668,May-Jun,2
40.5443,-74.1482,May-Jun,1
40.5443,-74.1462,Mar-Apr,1
40.5443,-74.1441,May-Jun,1
40.5444,-74.2026,Jan-Feb,1
40.5444,-74.1737,Jan-Feb,1
40.5444,-74.1654,Jan-Feb,2
40.5444,-74.1654,May-Jun,1
40.5445,-74.2086,Jan-Feb,1
40.5445,-74.2086,May-Jun,1
40.5445,-74.1765,Jan-Feb,1
40.5445,-74.1551,Mar-Apr,1
40.5445,-74.1407,May-Jun,1
40.5446,-74.2175,Mar-Apr,2
40.5447,-74.2013,Mar-Apr,1
40.5447,-74.1787,Mar-Apr,1
40.5447,-74.1684,Mar-Apr,1
40.5447,-74.1655,May-Jun,1
40.5447,-74.1586,Jan-Feb,1
40.5447,-74.1586,Mar-Apr,2
40.5447,-74.1586,May-Jun,1
40.5448,-74.2217,Jan-Feb,1
40.5448,-74.1797,Jan-Feb,3
40.5448,-74.1797,Mar-Apr,2
40.5448,-74.1419,Jan-Feb,1
40.5449,-74.1728,Mar-Apr,1
40.5449,-74.1675,May-Jun,1
40.5449,-74.1614,Jan-Feb,3
40.5449,-74.1614,Mar-Apr,5
40.5449,-74.1614,May-Jun,4
40.5449,-74.1401,Jan-Feb,1
40.545,-74.1908,Jan-Feb,1
40.545,-74.1656,May-Jun,2
40.5451,-74.2147,Jan-Feb,1
40.5451,-74.1829,Jan-Feb,1
40.5451,-74.1829,Mar-Apr,1
40.5452,-74.2203,Jan-Feb,1
40.5452,-74.2203,May-Jun,1
40.5452,-74.1696,May-Jun,1
40.5453,-74.2183,Mar-Apr,1
40.5453,-74.2183,May-Jun,1
40.5453,-74.2183,Nov-Dec,1
40.5453,-74.2104,May-Jun,2
40.5453,-74.1476,Jan-Feb,1
40.5454,-74.2115,Jan-Feb,3
40.5454,-74.2115,May-Jun,2
40.5454,-74.2095,Mar-Apr,3
40.5454,-74.1859,May-Jun,1
40.5455,-74.2125,May-Jun,1
40.5455,-74.1503,May-Jun,1
40.5455,-74.1488,Mar-Apr,1
40.5456,-74.2084,Mar-Apr,1
40.5456,-74.2038,Mar-Apr,2
40.5456,-74.1812,Jan-Feb,1
40.5456,-74.1757,Jan-Feb,2
40.5458,-74.1906,Mar-Apr,1
40.5458,-74.1866,Nov-Dec,1
40.5458,-74.1789,Mar-Apr,2
40.5459,-74.2145,Mar-Apr,1
40.5459,-74.1957,Jan-Feb,1
40.5459,-74.1678,Jan-Feb,5
40.5459,-74.1678,Mar-Apr,3
40.5459,-74.1678,May-Jun,3
40.546,-74.2132,Mar-Apr,1
40.546,-74.1724,Mar-Apr,1
40.546,-74.1481,Mar-Apr,1
40.546,-74.1408,Mar-Apr,1
40.546,-74.1408,Sep-Oct,1
40.5461,-74.2165,Jan-Feb,2
40.5461,-74.1669,Jan-Feb,2
40.5462,-74.1732,Mar-Apr,3
40.5462,-74.1637,May-Jun,1
40.5463,-74.166,Jan-Feb,1
40.5463,-74.166,May-Jun,2
40.5463,-74.152,Jan-Feb,1
40.5463,-74.152,May-Jun,1
40.5464,-74.2099,May-Jun,1
40.5464,-74.2005,Jan-Feb,1
40.5464,-74.1938,Mar-Apr,1
40.5465,-74.2203,Mar-Apr,1
40.5465,-74.2177,May-Jun,1
40.5465,-74.1907,Jan-Feb,1
40.5465,-74.1804,Jan-Feb,1
40.5465,-74.1804,Mar-Apr,1
40.5465,-74.1804,May-Jun,1
40.5465,-74.1593,Mar-Apr,1
40.5466,-74.2193,Mar-Apr,1
40.5466,-74.2193,May-Jun,1
40.5466,-74.2174,Jan-Feb,1
40.5466,-74.2161,Mar-Apr,1
40.5466,-74.1996,Jan-Feb,1
40.5466,-74.197,Jan-Feb,1
40.5466,-74.197,May-Jun,3
40.5466,-74.1882,Jan-Feb,1
40.5467,-74.2225,Mar-Apr,1
40.5467,-74.2023,Jan-Feb,1
40.5467,-74.2023,Jul-Aug,1
40.5467,-74.2023,May-Jun,2
40.5467,-74.1808,Jul-Aug,1
40.5467,-74.1751,Mar-Apr,1
40.5467,-74.1736,Mar-Apr,3
40.5468,-74.2167,Mar-Apr,1
40.5468,-74.1987,May-Jun,1
40.547,-74.1813,Jan-Feb,2
40.547,-74.1813,Mar-Apr,1
40.547,-74.1813,May-Jun,1
40.547,-74.1583,Mar-Apr,1
40.547,-74.1583,May-Jun,1
40.547,-74.1542,Jan-Feb,1
40.547,-74.1407,May-Jun,1
40.5471,-74.1944,Mar-Apr,1
40.5471,-74.1419,May-Jun,1
40.5471,-74.1412,May-Jun,2
40.5472,-74.215,Mar-Apr,1
40.5472,-74.2102,May-Jun,1
40.5472,-74.1843,Jan-Feb,1
40.5472,-74.1613,Mar-Apr,1
40.5472,-74.1613,May-Jun,1
40.5473,-74.2139,Mar-Apr,1
40.5473,-74.1871,Jan-Feb,1
40.5473,-74.1705,Jul-Aug,1
40.5473,-74.1705,Mar-Apr,2
40.5473,-74.1705,May-Jun,1
40.5473,-74.1649,Jan-Feb,3
40.5473,-74.1649,May-Jun,1
40.5473,-74.1635,Nov-Dec,1
40.5473,-74.1593,Jan-Feb,1
40.5474,-74.2188,May-Jun,3
40.5474,-74.1908,Mar-Apr,1
40.5474,-74.1797,Mar-Apr,1
40.5474,-74.1565,Jan-Feb,1
40.5474,-74.1565,Mar-Apr,1
40.5474,-74.1558,Mar-Apr,1
40.5474,-74.1535,Mar-Apr,1
40.5475,-74.2092,Jan-Feb,1
40.5475,-74.1824,Jan-Feb,1
40.5475,-74.1718,Mar-Apr,1
40.5476,-74.1904,Jan-Feb,1
40.5476,-74.1894,Jan-Feb,1
40.5476,-74.1894,Mar-Apr,2
40.5476,-74.1851,Jan-Feb,1
40.5476,-74.1679,May-Jun,4
40.5477,-74.1986,Mar-Apr,1
40.5477,-74.1828,May-Jun,1
40.5477,-74.1561,Mar-Apr,1
40.5477,-74.153,May-Jun,1
40.5478,-74.2204,Jan-Feb,2
40.5478,-74.2204,May-Jun,2
40.5478,-74.1749,Mar-Apr,1
40.5479,-74.1901,Jan-Feb,1
40.5479,-74.1806,Jan-Feb,1
40.548,-74.2261,Jan-Feb,1
40.548,-74.2261,Jul-Aug,1
40.548,-74.2261,Mar-Apr,2
40.548,-74.2261,May-Jun,3
40.548,-74.2162,May-Jun,1
40.548,-74.1704,Jan-Feb,1
40.5481,-74.2172,May-Jun,1
40.5482,-74.2189,Mar-Apr,1
40.5482,-74.2129,Jan-Feb,1
40.5482,-74.1993,Jan-Feb,1
40.5482,-74.1993,May-Jun,1
40.5482,-74.1967,Jan-Feb,1
40.5482,-74.1418,Mar-Apr,1
40.5483,-74.1682,Nov-Dec,1
40.5483,-74.161,Mar-Apr,1
40.5483,-74.1553,Mar-Apr,2
40.5483,-74.1553,May-Jun,1
40.5483,-74.1504,Mar-Apr,1
40.5483,-74.1487,Jan-Feb,1
40.5484,-74.2316,Jan-Feb,3
40.5484,-74.2316,Mar-Apr,1
40.5484,-74.173,Mar-Apr,1
40.5484,-74.173,May-Jun,1
40.5485,-74.2206,Mar-Apr,3
40.5485,-74.1914,May-Jun,2
40.5486,-74.2169,May-Jun,1
40.5486,-74.1986,Jan-Feb,2
40.5486,-74.182,Mar-Apr,1
40.5486,-74.16,Mar-Apr,1
40.5486,-74.16,May-Jun,3
40.5487,-74.1971,May-Jun,2
40.5487,-74.1889,Jan-Feb,1
40.5488,-74.2142,Mar-Apr,1
40.5488,-74.2001,Jan-Feb,1
40.5488,-74.1573,Jan-Feb,1
40.5488,-74.1543,Mar-Apr,2
40.5489,-74.1978,Mar-Apr,1
40.5489,-74.1954,Jan-Feb,2
40.5489,-74.1954,May-Jun,1
40.5489,-74.1851,Mar-Apr,1
40.5489,-74.1589,May-Jun,1
40.549,-74.2156,May-Jun,1
40.549,-74.2097,Mar-Apr,1
40.5491,-74.2208,Mar-Apr,1
40.5491,-74.1997,Mar-Apr,1
40.5491,-74.1907,May-Jun,1
40.5491,-74.1747,Mar-Apr,1
40.5492,-74.198,Mar-Apr,1
40.5492,-74.1883,Mar-Apr,1
40.5493,-74.1948,Mar-Apr,1
40.5493,-74.1859,Jan-Feb,1
40.5493,-74.1859,Mar-Apr,2
40.5493,-74.1719,May-Jun,1
40.5493,-74.153,Jan-Feb,1
40.5493,-74.1441,Mar-Apr,1
40.5494,-74.1981,Mar-Apr,1
40.5494,-74.1973,Mar-Apr,3
40.5494,-74.1836,Jul-Aug,1
40.5494,-74.1836,May-Jun,1
40.5494,-74.1707,Mar-Apr,1
40.5494,-74.1562,Mar-Apr,2
40.5494,-74.1522,Jan-Feb,3
40.5495,-74.2145,Mar-Apr,2
40.5495,-74.2145,May-Jun,2
40.5495,-74.2121,Jan-Feb,1
40.5495,-74.1999,Jan-Feb,1
40.5495,-74.1765,Jan-Feb,1
40.5495,-74.1673,May-Jun,1
40.5495,-74.1537,Jan-Feb,1
40.5495,-74.1537,Mar-Apr,1
40.5495,-74.1507,Mar-Apr,3
40.5495,-74.1507,May-Jun,1
40.5496,-74.1695,Mar-Apr,1
40.5496,-74.1597,Jan-Feb,1
40.5496,-74.1512,Jan-Feb,1
40.5496,-74.1512,Mar-Apr,2
40.5497,-74.2211,Mar-Apr,1
40.5497,-74.2211,May-Jun,1
40.5497,-74.2137,May-Jun,1
40.5497,-74.1867,Jan-Feb,1
40.5497,-74.1664,Mar-Apr,3
40.5497,-74.1636,Jan-Feb,1
40.5497,-74.1636,May-Jun,1
40.5498,-74.1734,Jan-Feb,1
40.5498,-74.1655,Mar-Apr,2
40.5498,-74.1588,May-Jun,1
40.5498,-74.1398,May-Jun,1
40.5499,-74.2117,May-Jun,1
40.5499,-74.1809,Mar-Apr,1
40.5499,-74.1645,Jan-Feb,1
40.5499,-74.1645,May-Jun,1
40.55,-74.2175,Mar-Apr,2
40.55,-74.1367,Jan-Feb,1
40.5501,-74.1876,Jan-Feb,2
40.5501,-74.1876,May-Jun,1
40.5501,-74.1709,Jan-Feb,1
40.5501,-74.1709,Mar-Apr,1
40.5501,-74.1709,May-Jun,3
40.5502,-74.1851,Mar-Apr,1
40.5502,-74.1675,Mar-Apr,1
40.5502,-74.1675,May-Jun,1
40.5502,-74.1572,Nov-Dec,1
40.5503,-74.2213,Jan-Feb,1
40.5503,-74.2213,May-Jun,1
40.5503,-74.151,May-Jun,1
40.5503,-74.1462,Mar-Apr,1
40.5504,-74.2182,Jan-Feb,2
40.5504,-74.2002,Mar-Apr,1
40.5504,-74.1566,May-Jun,1
40.5504,-74.1521,Jan-Feb,1
40.5504,-74.1506,Jan-Feb,1
40.5504,-74.1506,Jul-Aug,1
40.5504,-74.1506,Mar-Apr,1
40.5505,-74.194,Mar-Apr,2
40.5506,-74.2172,Jan-Feb,1
40.5506,-74.2172,Mar-Apr,1
40.5507,-74.214,Mar-Apr,1
40.5507,-74.2124,Jan-Feb,1
40.5507,-74.1886,Jan-Feb,2
40.5507,-74.1886,Mar-Apr,1
40.5507,-74.1364,Mar-Apr,1
40.5508,-74.2153,Mar-Apr,1
40.5508,-74.2133,Mar-Apr,1
40.5508,-74.201,May-Jun,1
40.5508,-74.1932,May-Jun,1
40.5508,-74.1587,May-Jun,2
40.5508,-74.1501,Jan-Feb,1
40.5508,-74.1353,Jan-Feb,1
40.5509,-74.1996,Mar-Apr,1
40.5509,-74.192,Jan-Feb,1
40.5509,-74.1677,May-Jun,1
40.551,-74.1979,Mar-Apr,2
40.551,-74.1576,May-Jun,1
40.551,-74.1503,May-Jun,1
40.5511,-74.1894,Jan-Feb,1
40.5511,-74.1798,May-Jun,1
40.5511,-74.1509,May-Jun,1
40.5513,-74.1848,Jan-Feb,1
40.5513,-74.1848,May-Jun,1
40.5513,-74.1753,Mar-Apr,2
40.5513,-74.1621,Jan-Feb,1
40.5513,-74.1504,Jan-Feb,1
40.5513,-74.1504,May-Jun,1
40.5513,-74.1475,Nov-Dec,1
40.5513,-74.1398,Jan-Feb,1
40.5514,-74.2201,Mar-Apr,1
40.5514,-74.1675,Jan-Feb,2
40.5514,-74.1418,Jan-Feb,1
40.5514,-74.136,May-Jun,1
40.5515,-74.2119,Mar-Apr,1
40.5515,-74.2119,May-Jun,1
40.5515,-74.1673,May-Jun,2
40.5515,-74.1636,May-Jun,2
40.5515,-74.1456,Jan-Feb,1
40.5516,-74.2159,May-Jun,1
40.5516,-74.1901,May-Jun,2
40.5516,-74.1878,Jan-Feb,1
40.5516,-74.1878,May-Jun,2
40.5516,-74.1822,May-Jun,1
40.5516,-74.1712,May-Jun,1
40.5516,-74.1505,Mar-Apr,4
40.5516,-74.1505,May-Jun,1
40.5516,-74.1505,Nov-Dec,2
40.5516,-74.1453,Mar-Apr,1
40.5516,-74.1453,May-Jun,1
40.5517,-74.1486,Jan-Feb,2
40.5518,-74.1995,Jan-Feb,1
40.5518,-74.1511,Jan-Feb,1
40.5518,-74.1511,Mar-Apr,1
40.5518,-74.1339,Jan-Feb,1
40.5518,-74.1339,May-Jun,1
40.5519,-74.1904,May-Jun,1
40.5519,-74.1848,Mar-Apr,1
40.5519,-74.1836,Mar-Apr,2
40.5519,-74.1573,May-Jun,1
40.5519,-74.1434,Mar-Apr,1
40.552,-74.2186,May-Jun,1
40.552,-74.1861,Mar-Apr,1
40.552,-74.1861,May-Jun,1
40.552,-74.1735,Jan-Feb,4
40.552,-74.1735,Mar-Apr,1
40.552,-74.1735,May-Jun,1
40.552,-74.1506,May-Jun,1
40.552,-74.1461,Jan-Feb,1
40.552,-74.1453,Jan-Feb,1
40.552,-74.1453,Mar-Apr,1
40.552,-74.1442,Mar-Apr,1
40.552,-74.1423,Jan-Feb,1
40.5522,-74.2109,Mar-Apr,1
40.5522,-74.2109,May-Jun,2
40.5523,-74.2131,Jan-Feb,1
40.5523,-74.2131,Mar-Apr,1
40.5523,-74.2131,May-Jun,1
40.5523,-74.1853,Jan-Feb,1
40.5523,-74.1853,May-Jun,1
40.5523,-74.1745,Jan-Feb,1
40.5523,-74.1549,May-Jun,1
40.5524,-74.1812,May-Jun,1
40.5524,-74.1546,May-Jun,1
40.5524,-74.1332,Jan-Feb,1
40.5525,-74.2099,Mar-Apr,1
40.5525,-74.1998,Mar-Apr,2
40.5525,-74.1585,May-Jun,1
40.5526,-74.2175,May-Jun,1
40.5526,-74.1691,Mar-Apr,1
40.5526,-74.1691,May-Jun,2
40.5526,-74.163,May-Jun,2
40.5526,-74.1362,May-Jun,1
40.5526,-74.1335,Mar-Apr,1
40.5527,-74.1792,Mar-Apr,1
40.5527,-74.1736,Jan-Feb,4
40.5527,-74.1681,Mar-Apr,1
40.5527,-74.1681,May-Jun,2
40.5527,-74.16,Jan-Feb,2
40.5528,-74.1778,Mar-Apr,1
40.5528,-74.1755,Jan-Feb,1
40.5528,-74.1755,Mar-Apr,1
40.5528,-74.1755,May-Jun,3
40.5528,-74.1755,Nov-Dec,1
40.5528,-74.1681,Jan-Feb,1
40.5528,-74.1531,May-Jun,1
40.5529,-74.2112,May-Jun,1
40.5529,-74.1867,Mar-Apr,1
40.5529,-74.1379,Jan-Feb,1
40.553,-74.1511,Jan-Feb,1
40.553,-74.1456,Jan-Feb,1
40.5531,-74.2002,Mar-Apr,1
40.5531,-74.2002,May-Jun,1
40.5531,-74.1956,May-Jun,1
40.5531,-74.1845,Jan-Feb,1
40.5531,-74.1563,May-Jun,1
40.5531,-74.1493,Mar-Apr,1
40.5532,-74.1919,Jan-Feb,3
40.5532,-74.1919,May-Jun,1
40.5532,-74.1553,Jan-Feb,1
40.5532,-74.1517,Mar-Apr,1
40.5533,-74.2173,Jan-Feb,1
40.5533,-74.1344,Mar-Apr,1
40.5534,-74.2126,May-Jun,1
40.5534,-74.194,Mar-Apr,1
40.5534,-74.1851,Mar-Apr,1
40.5534,-74.1682,May-Jun,1
40.5534,-74.1529,Jan-Feb,1
40.5534,-74.1358,Jan-Feb,1
40.5535,-74.1968,Jan-Feb,1
40.5535,-74.1619,Jan-Feb,1
40.5535,-74.1619,Mar-Apr,1
40.5535,-74.1318,Jan-Feb,1
40.5535,-74.1318,Mar-Apr,1
40.5536,-74.1861,May-Jun,1
40.5537,-74.1542,May-Jun,1
40.5537,-74.1499,Mar-Apr,1
40.5537,-74.1381,Jan-Feb,1
40.5538,-74.2007,Jan-Feb,1
40.5538,-74.1853,Nov-Dec,1
40.5538,-74.1815,Jan-Feb,1
40.5538,-74.1794,May-Jun,1
40.5538,-74.1556,Mar-Apr,1
40.5538,-74.1441,Jan-Feb,1
40.5538,-74.1441,Mar-Apr,1
40.5538,-74.1441,May-Jun,1
40.5538,-74.1364,Jan-Feb,1
40.5538,-74.1364,Mar-Apr,1
40.5538,-74.1364,May-Jun,1
40.5539,-74.2116,Jan-Feb,1
40.5539,-74.2116,May-Jun,1
40.5539,-74.1785,Mar-Apr,1
40.5539,-74.1758,Mar-Apr,1
40.554,-74.1654,Jan-Feb,1
40.554,-74.1405,Mar-Apr,1
40.554,-74.1391,Jan-Feb,1
40.5541,-74.2152,Jan-Feb,1
40.5541,-74.2152,Mar-Apr,2
40.5541,-74.2152,May-Jun,1
40.5541,-74.2009,Mar-Apr,1
40.5541,-74.1928,Jan-Feb,1
40.5541,-74.1739,May-Jun,1
40.5541,-74.1669,Mar-Apr,1
40.5543,-74.1859,Mar-Apr,1
40.5543,-74.1474,May-Jun,1
40.5543,-74.1355,Mar-Apr,1
40.5544,-74.2011,May-Jun,1
40.5544,-74.1636,Mar-Apr,1
40.5544,-74.1636,May-Jun,1
40.5544,-74.1384,Mar-Apr,1
40.5544,-74.1316,Mar-Apr,1
40.5544,-74.1304,May-Jun,1
40.5545,-74.1549,Jan-Feb,1
40.5545,-74.1489,Mar-Apr,1
40.5545,-74.1325,Jan-Feb,1
40.5546,-74.1948,Jan-Feb,1
40.5546,-74.1731,Mar-Apr,1
40.5546,-74.1593,Mar-Apr,1
40.5547,-74.2131,Jan-Feb,1
40.5547,-74.2131,Mar-Apr,2
40.5547,-74.2131,May-Jun,1
40.5547,-74.1778,May-Jun,1
40.5549,-74.1936,Jan-Feb,1
40.5549,-74.1936,May-Jun,1
40.5549,-74.131,Jan-Feb,2
40.5549,-74.131,May-Jun,4
40.555,-74.1954,Jan-Feb,2
40.555,-74.1954,Mar-Apr,1
40.555,-74.1954,May-Jun,2
40.555,-74.1657,Mar-Apr,1
40.555,-74.1618,Jan-Feb,1
40.555,-74.1618,Mar-Apr,2
40.555,-74.1618,May-Jun,1
40.555,-74.1531,Mar-Apr,1
40.5551,-74.1581,Mar-Apr,1
40.5551,-74.1581,May-Jun,1
40.5551,-74.1488,May-Jun,1
40.5551,-74.1318,Mar-Apr,1
40.5552,-74.1572,May-Jun,1
40.5553,-74.1563,Jan-Feb,1
40.5553,-74.14,May-Jun,1
40.5553,-74.1368,Jan-Feb,1
40.5554,-74.1697,Jan-Feb,1
40.5554,-74.1697,Mar-Apr,1
40.5554,-74.1583,Mar-Apr,1
40.5554,-74.1423,May-Jun,1
40.5554,-74.1423,Nov-Dec,1
40.5555,-74.1644,Jan-Feb,1
40.5555,-74.1644,Mar-Apr,3
40.5556,-74.1743,Mar-Apr,1
40.5556,-74.1625,Mar-Apr,2
40.5556,-74.1326,Mar-Apr,1
40.5556,-74.1313,Mar-Apr,1
40.5556,-74.1313,May-Jun,1
40.5558,-74.1554,Jan-Feb,2
40.5558,-74.1476,Mar-Apr,1
40.5558,-74.136,May-Jun,1
40.5559,-74.2023,Mar-Apr,1
40.5559,-74.1988,May-Jun,3
40.5559,-74.1519,May-Jun,1
40.5559,-74.1398,Mar-Apr,2
40.556,-74.1982,Jan-Feb,2
40.556,-74.1982,Mar-Apr,2
40.556,-74.1982,May-Jun,3
40.556,-74.1947,Jan-Feb,1
40.556,-74.1947,Mar-Apr,4
40.556,-74.1947,May-Jun,1
40.556,-74.1678,Mar-Apr,1
40.556,-74.1598,Jan-Feb,1
40.556,-74.1598,Mar-Apr,2
40.556,-74.1487,Jan-Feb,1
40.5561,-74.2031,Jan-Feb,4
40.5561,-74.2031,Mar-Apr,4
40.5561,-74.2031,May-Jun,3
40.5562,-74.1612,Mar-Apr,1
40.5562,-74.1537,May-Jun,1
40.5563,-74.1741,Mar-Apr,1
40.5563,-74.1243,Jan-Feb,1
40.5564,-74.1772,Mar-Apr,1
40.5564,-74.166,Mar-Apr,1
40.5565,-74.1782,Jan-Feb,1
40.5565,-74.1641,Jan-Feb,1
40.5565,-74.1383,Mar-Apr,1
40.5565,-74.1171,Jan-Feb,1
40.5565,-74.1171,Mar-Apr,1
40.5566,-74.2001,Jan-Feb,1
40.5566,-74.2001,Mar-Apr,1
40.5566,-74.1818,Jan-Feb,1
40.5566,-74.1763,Jan-Feb,1
40.5566,-74.1763,May-Jun,1
40.5566,-74.1723,Jan-Feb,1
40.5566,-74.1723,May-Jun,1
40.5566,-74.148,May-Jun,1
40.5568,-74.13,May-Jun,1
40.5569,-74.1701,Mar-Apr,1
40.5569,-74.1528,Jan-Feb,1
40.5569,-74.1346,May-Jun,1
40.557,-74.1983,May-Jun,2
40.557,-74.1964,Jan-Feb,1
40.557,-74.1964,Mar-Apr,1
40.557,-74.1964,May-Jun,1
40.557,-74.1964,Sep-Oct,1
40.557,-74.1802,Jan-Feb,1
40.557,-74.169,Mar-Apr,2
40.557,-74.169,May-Jun,2
40.557,-74.1685,May-Jun,1
40.557,-74.1388,May-Jun,1
40.557,-73.9234,May-Jun,1
40.557,-73.9228,Jan-Feb,1
40.5571,-74.152,Jan-Feb,1
40.5571,-74.132,Jan-Feb,1
40.5572,-74.1823,Jan-Feb,1
40.5572,-74.1615,May-Jun,1
40.5572,-74.1502,Jan-Feb,1
40.5572,-74.1469,May-Jun,1
40.5573,-74.1753,Mar-Apr,1
40.5573,-74.1691,Mar-Apr,1
40.5573,-74.1634,Jan-Feb,1
40.5573,-74.1634,May-Jun,1
40.5573,-74.1385,Jan-Feb,2
40.5573,-74.1273,May-Jun,1
40.5574,-74.2079,May-Jun,1
40.5574,-74.2079,Nov-Dec,1
40.5574,-74.1335,Jan-Feb,1
40.5575,-74.1232,Jan-Feb,2
40.5575,-74.1153,May-Jun,2
40.5576,-74.207,Jan-Feb,2
40.5576,-74.207,May-Jun,3
40.5576,-74.1369,Jan-Feb,1
40.5577,-74.18,Mar-Apr,1
40.5577,-74.1424,Jan-Feb,1
40.5578,-74.1966,Jan-Feb,1
40.5578,-74.1966,Mar-Apr,1
40.5578,-74.1594,Jan-Feb,1
40.5578,-74.1594,May-Jun,1
40.5578,-74.1169,Mar-Apr,1
40.5578,-74.1169,May-Jun,1
40.5578,-74.1145,Mar-Apr,1
40.5578,-74.1145,May-Jun,2
40.5579,-74.1554,May-Jun,1
40.5579,-74.1533,May-Jun,1
40.5579,-74.1312,May-Jun,1
40.5579,-74.1267,Jan-Feb,1
40.5579,-74.1132,Jan-Feb,1
40.558,-74.1361,Jan-Feb,1
40.5581,-74.1692,Jan-Feb,1
40.5581,-74.1692,Mar-Apr,1
40.5581,-74.1545,Jan-Feb,1
40.5581,-74.1545,May-Jun,1
40.5581,-74.1502,Nov-Dec,1
40.5581,-74.1445,Jan-Feb,1
40.5581,-74.1227,Mar-Apr,1
40.5582,-74.1683,Jan-Feb,1
40.5582,-74.1683,Mar-Apr,2
40.5582,-74.1655,Jan-Feb,1
40.5582,-74.1598,Jan-Feb,1
40.5582,-74.1598,Mar-Apr,1
40.5582,-74.1125,May-Jun,1
40.5583,-74.1674,May-Jun,1
40.5583,-74.1319,Mar-Apr,1
40.5584,-74.1972,Jan-Feb,1
40.5584,-74.1972,Mar-Apr,1
40.5584,-74.1366,Jan-Feb,1
40.5585,-74.1576,Jan-Feb,1
40.5585,-74.1576,May-Jun,1
40.5585,-74.1137,Jan-Feb,2
40.5586,-74.1597,Mar-Apr,1
40.5586,-74.1456,Jan-Feb,2
40.5586,-74.1456,May-Jun,1
40.5586,-74.1456,Nov-Dec,1
40.5586,-74.1278,Jan-Feb,1
40.5587,-74.1791,May-Jun,2
40.5587,-74.1326,Jan-Feb,1
40.5587,-74.1326,May-Jun,2
40.5587,-74.1258,Jan-Feb,1
40.5588,-74.1609,Jan-Feb,1
40.5588,-74.1434,Mar-Apr,1
40.5589,-74.1977,Jan-Feb,2
40.5589,-74.1977,Mar-Apr,2
40.5589,-74.1977,May-Jun,4
40.5589,-74.1748,Mar-Apr,1
40.5589,-74.1558,Mar-Apr,1
40.5589,-74.1175,Jan-Feb,2
40.559,-74.1752,Mar-Apr,2
40.559,-74.1708,Mar-Apr,1
40.559,-74.1241,Jan-Feb,1
40.559,-74.1078,Mar-Apr,1
40.5591,-74.1272,Mar-Apr,2
40.5591,-74.1272,May-Jun,1
40.5591,-74.1215,Jan-Feb,1
40.5591,-74.1143,May-Jun,3
40.5592,-74.1778,Jan-Feb,1
40.5592,-74.1778,May-Jun,1
40.5592,-74.1705,Jan-Feb,1
40.5592,-74.1451,May-Jun,1
40.5592,-74.107,May-Jun,1
40.5592,-73.9161,May-Jun,1
40.5594,-74.159,Jan-Feb,1
40.5594,-74.159,Mar-Apr,1
40.5594,-74.159,May-Jun,2
40.5595,-74.1785,Mar-Apr,2
40.5595,-74.1667,May-Jun,1
40.5595,-74.1612,May-Jun,1
40.5595,-74.1581,Jan-Feb,1
40.5595,-74.1317,May-Jun,1
40.5596,-74.1231,Mar-Apr,1
40.5596,-74.1198,Jan-Feb,1
40.5596,-74.1077,Jan-Feb,1
40.5596,-74.1056,May-Jun,1
40.5597,-74.1696,Jan-Feb,1
40.5597,-74.1696,Mar-Apr,1
40.5597,-74.1696,May-Jun,1
40.5597,-74.1457,Mar-Apr,1
40.5597,-74.1142,Jan-Feb,1
